Judul Berita,Link Berita,Link Gambar
Laboratorium Unair Kampus C Sempat Alami Kebakaran,https://www.cnnindonesia.com/nasional/20230311194611-20-923834/laboratorium-unair-kampus-c-sempat-alami-kebakaran,https://akcdn.detik.net.id/visual/2020/01/01/c3431b93-eae6-4ab9-aa91-1b5280978d08_169.jpeg?w=280&q=90
Pertamina soal Korban Plumpang Dilarang Gugat: Salah Paham,https://www.cnnindonesia.com/ekonomi/20230310125910-85-923337/pertamina-soal-korban-plumpang-dilarang-gugat-salah-paham,https://akcdn.detik.net.id/visual/2023/03/10/warga-pasang-spanduk-minta-kebakaran-di-plumpang-tak-dipolitisasi_169.jpeg?w=280&q=90
Nestapa Korban Kebakaran Plumpang Dikubur di Hari Ulang Tahunnya,https://www.cnnindonesia.com/nasional/20230309084235-20-922755/nestapa-korban-kebakaran-plumpang-dikubur-di-hari-ulang-tahunnya,https://akcdn.detik.net.id/visual/2023/03/04/kondisi-terkini-pasca-kebakaran-depo-pertamina-plumpang-7_169.jpeg?w=280&q=90
Polisi Periksa 24 Saksi Kasus Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230307193553-12-922127/polisi-periksa-24-saksi-kasus-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2021/03/12/kombes-pol-ahmad-ramadhan_169.jpeg?w=280&q=90
Korban Kebakaran Depo Plumpang Tuntut Tanggung Jawab Pertamina,https://www.cnnindonesia.com/nasional/20230307182405-12-922093/korban-kebakaran-depo-plumpang-tuntut-tanggung-jawab-pertamina,https://akcdn.detik.net.id/visual/2023/03/04/jarak-permukiman-warga-yang-hangus-imbas-kebakaran-depo-pertamina-plumpang-1_169.jpeg?w=280&q=90
Polri Kembali Identifikasi 5 Korban Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230307173452-12-922062/polri-kembali-identifikasi-5-korban-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/korban-kebakaran-pipa-pertamina-plumpang_169.jpeg?w=280&q=90
Korban Kebakaran Diminta Tak Gugat Pertamina Usai Diberi Rp10 Juta,https://www.cnnindonesia.com/nasional/20230307151515-20-922001/korban-kebakaran-diminta-tak-gugat-pertamina-usai-diberi-rp10-juta,https://akcdn.detik.net.id/visual/2023/03/05/alat-berat-cari-korban-di-reruntuhan-kebakaran-depo-pertamina-plumpang-1_169.jpeg?w=280&q=90
VIDEO: Panglima Sebut TNI Siap Bantu Rehabilitasi Kebakaran Plumpang,https://www.cnnindonesia.com/tv/20230307133804-407-921933/video-panglima-sebut-tni-siap-bantu-rehabilitasi-kebakaran-plumpang,https://akcdn.detik.net.id/visual/2023/03/07/thumbnail-video-3_169.jpeg?w=280&q=90
Warga Plumpang Korban Kebakaran Ditawari Wisata Kapal Perang,https://www.cnnindonesia.com/nasional/20230307102933-20-921833/warga-plumpang-korban-kebakaran-ditawari-wisata-kapal-perang,https://akcdn.detik.net.id/visual/2023/03/04/warga-mengungsi-di-posko-pmi-usai-kebakaran-depo-plumpang-7_169.jpeg?w=280&q=90
VIDEO: Depo Pertamina Plumpang Akan Direlokasi Ke Tanah Pelindo,https://www.cnnindonesia.com/tv/20230306211432-410-921705/video-depo-pertamina-plumpang-akan-direlokasi-ke-tanah-pelindo,https://akcdn.detik.net.id/visual/2023/03/06/depo-pertamina-plumpang-akan-direlokasi-ke-tanah-pelindo_169.jpeg?w=280&q=90
Panglima dan 3 Kepala Staf TNI Tinjau TKP Kebakaran Plumpang,https://www.cnnindonesia.com/nasional/20230306180849-20-921640/panglima-dan-3-kepala-staf-tni-tinjau-tkp-kebakaran-plumpang,https://akcdn.detik.net.id/visual/2023/03/06/panglima-tni-dan-3-kepala-staf-tni-tinjau-tkp-kebakaran-plumpang_169.jpeg?w=280&q=90
Tim Gabungan Polri Periksa Operator-Supervisor Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230306153316-12-921534/tim-gabungan-polri-periksa-operator-supervisor-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/05/pencarian-korban-kebakaran-depo-pertamina_169.jpeg?w=280&q=90
FOTO: Si Jago Merah Lahap Kamp Ribuan Pengungsi Rohingya di Bangladesh,https://www.cnnindonesia.com/internasional/20230306105635-115-921371/foto-si-jago-merah-lahap-kamp-ribuan-pengungsi-rohingya-di-bangladesh,https://akcdn.detik.net.id/visual/2023/03/06/kebakaran-kamp-pengungsi-rohingya-di-bangladesh-7_169.jpeg?w=280&q=90
VIDEO: Gelar Resepsi Pernikahan di Tengah Puing Kebakaran,https://www.cnnindonesia.com/tv/20230306110615-400-921381/video-gelar-resepsi-pernikahan-di-tengah-puing-kebakaran,https://akcdn.detik.net.id/visual/2023/03/06/gelar-resepsi-pernikahan-di-tengah-puing-kebakaran_169.jpeg?w=280&q=90
VIDEO: Menanti Realisasi Buffer Zone Depo Plumpang,https://www.cnnindonesia.com/tv/20230305211150-407-921233/video-menanti-realisasi-buffer-zone-depo-plumpang,https://akcdn.detik.net.id/visual/2023/03/05/menanti-realisasi-buffer-zone-depo-plumpang_169.jpeg?w=280&q=90
FOTO: Kebakaran Dahsyat Depo Plumpang hingga Sekolah Pagi Buta NTT,https://www.cnnindonesia.com/nasional/20230305172243-22-921184/foto-kebakaran-dahsyat-depo-plumpang-hingga-sekolah-pagi-buta-ntt,https://akcdn.detik.net.id/visual/2023/03/05/evakuasi-korban-kebakaran-depo-pertamina-plumpang_169.jpeg?w=280&q=90
Relawan Pertamina Peduli Gelar Trauma Healing untuk Anak-Anak Plumpang,https://www.cnnindonesia.com/nasional/20230305200110-25-921221/relawan-pertamina-peduli-gelar-trauma-healing-untuk-anak-anak-plumpang,https://akcdn.detik.net.id/visual/2023/03/05/bnr-pertamina_169.jpeg?w=280&q=90
Polisi Olah TKP Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230305162219-20-921175/polisi-olah-tkp-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/04/polisi-terjunkan-anjing-pelacak-k-9-cari-korban-hilang-kebakaran-depo-pertamina_169.jpeg?w=280&q=90
VIDEO: Kondisi Terkini Lokasi Dan Pengungsian Pasca-Kebakaran,https://www.cnnindonesia.com/tv/20230305152254-405-921160/video-kondisi-terkini-lokasi-dan-pengungsian-pasca-kebakaran,https://akcdn.detik.net.id/visual/2023/03/05/kondisi-terkini-lokasi-dan-pengungsian-pasca-kebakaran_169.jpeg?w=280&q=90
Kantor Mal Pelayanan Publik Pekanbaru Terbakar,https://www.cnnindonesia.com/nasional/20230305135241-20-921132/kantor-mal-pelayanan-publik-pekanbaru-terbakar,https://akcdn.detik.net.id/visual/2022/08/08/jakarta-fire-safety-challenge-1_169.jpeg?w=280&q=90
VIDEO: Momen Kedatangan Jokowi ke Plumpang Diserbu Warga,https://www.cnnindonesia.com/nasional/20230305124030-24-921107/video-momen-kedatangan-jokowi-ke-plumpang-diserbu-warga,https://akcdn.detik.net.id/visual/2023/03/05/thumbnail-video-3_169.jpeg?w=280&q=90
VIDEO: Kronologi Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230304151307-24-920896/video-kronologi-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/04/thumbnail-video-19_169.jpeg?w=280&q=90
Polri Pakai Alat Berat Cari Korban Kebakaran Plumpang Diduga Tertimbun,https://www.cnnindonesia.com/nasional/20230305061644-20-921038/polri-pakai-alat-berat-cari-korban-kebakaran-plumpang-diduga-tertimbun,https://akcdn.detik.net.id/visual/2023/03/04/jarak-permukiman-warga-yang-hangus-imbas-kebakaran-depo-pertamina-plumpang-1_169.jpeg?w=280&q=90
Pencarian Korban Kebakaran Depo Pertamina Plumpang Dilanjutkan Minggu,https://www.cnnindonesia.com/nasional/20230304234920-20-921005/pencarian-korban-kebakaran-depo-pertamina-plumpang-dilanjutkan-minggu,https://akcdn.detik.net.id/visual/2023/03/04/kondisi-terkini-pasca-kebakaran-depo-pertamina-plumpang-3_169.jpeg?w=280&q=90
Polri Imbau Keluarga Korban Kebakaran Depo Plumpang Setor Antemortem,https://www.cnnindonesia.com/nasional/20230304214124-12-920997/polri-imbau-keluarga-korban-kebakaran-depo-plumpang-setor-antemortem,https://akcdn.detik.net.id/visual/2023/03/04/korban-meninggal-kebakaran-depo-pertamina-plumpang-2_169.jpeg?w=280&q=90
Polri Identifikasi 2 Jenazah Korban Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230304212954-12-920996/polri-identifikasi-2-jenazah-korban-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/04/indonesia-fuel-depot-fire_169.jpeg?w=280&q=90
VIDEO: Warga Jadikan Lokasi Kebakaran Sebagai Konten Media Sosial,https://www.cnnindonesia.com/tv/20230304180944-404-920962/video-warga-jadikan-lokasi-kebakaran-sebagai-konten-media-sosial,https://akcdn.detik.net.id/visual/2023/03/04/newsroom-3_169.jpeg?w=280&q=90
PGN Salurkan Bantuan ke Warga Terdampak Kebakaran Depo Plumpang,https://www.cnnindonesia.com/nasional/20230304191526-25-920982/pgn-salurkan-bantuan-ke-warga-terdampak-kebakaran-depo-plumpang,https://akcdn.detik.net.id/visual/2023/03/04/arsip-pt-pgn_169.jpeg?w=280&q=90
"Kapolri Soroti Permukiman Dekat Depo Pertamina, Warga Buka Suara",https://www.cnnindonesia.com/nasional/20230304164638-20-920937/kapolri-soroti-permukiman-dekat-depo-pertamina-warga-buka-suara,https://akcdn.detik.net.id/visual/2023/03/04/kapolri-pastikan-tim-investigasi-dalami-penyebab-kebakaran-depo-pertamina-plumpang-5_169.jpeg?w=280&q=90
"Maruf Amin Minta Korban Kebakaran Sabar, Semua Ditanggung Pertamina",https://www.cnnindonesia.com/nasional/20230304154728-20-920916/maruf-amin-minta-korban-kebakaran-sabar-semua-ditanggung-pertamina,https://akcdn.detik.net.id/visual/2023/03/04/wakil-presiden-wapres-maruf-amin-meninjau-lokasi-kebakaran-depo-pertamina-plumpang-jakarta-utara_169.jpeg?w=280&q=90
Resah Bocah Cari Orang Tua di Posko Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230304151806-20-920898/resah-bocah-cari-orang-tua-di-posko-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/04/warga-mengungsi-di-posko-pmi-usai-kebakaran-depo-plumpang-7_169.jpeg?w=280&q=90
VIDEO: Melihat dari Udara Dampak Kebakaran Depo Plumpang,https://www.cnnindonesia.com/nasional/20230304125514-24-920841/video-melihat-dari-udara-dampak-kebakaran-depo-plumpang,https://akcdn.detik.net.id/visual/2023/03/04/thumbnail-video-13_169.jpeg?w=280&q=90
VIDEO: Pertamina Sebut Depo Plumpang Sudah Kembali Beroperasi,https://www.cnnindonesia.com/ekonomi/20230304114225-89-920815/video-pertamina-sebut-depo-plumpang-sudah-kembali-beroperasi,https://akcdn.detik.net.id/visual/2023/03/04/thumbnail-video-10_169.jpeg?w=280&q=90
VIDEO: 3 Balita Korban Kebakaran Plumpang Dirujuk Ke RS Pertamina,https://www.cnnindonesia.com/tv/20230304123000-407-920833/video-3-balita-korban-kebakaran-plumpang-dirujuk-ke-rs-pertamina,https://akcdn.detik.net.id/visual/2023/03/04/thumbnail-3_169.jpeg?w=280&q=90
Jokowi Minta Erick Thohir Utamakan Korban Kebakaran Depo Pertamina,https://www.cnnindonesia.com/nasional/20230304122938-20-920832/jokowi-minta-erick-thohir-utamakan-korban-kebakaran-depo-pertamina,https://akcdn.detik.net.id/visual/2022/12/30/presiden-jokowi-resmi-cabut-aturan-ppkm-4_169.png?w=280&q=90
VIDEO: Ratusan Warga Mengungsi usai Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230304105241-24-920797/video-ratusan-warga-mengungsi-usai-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/04/thumbnail-video-8_169.jpeg?w=280&q=90
VIDEO: Pemprov DKI Gunakan Lokasi ini Jadi Posko Pengungsian Kebakaran,https://www.cnnindonesia.com/tv/20230304120435-407-920820/video-pemprov-dki-gunakan-lokasi-ini-jadi-posko-pengungsian-kebakaran,https://akcdn.detik.net.id/visual/2023/03/04/thumbnail-1_169.jpeg?w=280&q=90
"Lokasi Kebakaran Depo Plumpang Disterilkan, Warga Dilarang Masuk",https://www.cnnindonesia.com/nasional/20230304114942-20-920816/lokasi-kebakaran-depo-plumpang-disterilkan-warga-dilarang-masuk,https://akcdn.detik.net.id/visual/2023/03/04/pascakebakaran-depo-pertamina-plumpang_169.jpeg?w=280&q=90
Pengamat: Pindahkan Rumah Warga atau Depo Plumpang Sebagai Solusi,https://www.cnnindonesia.com/ekonomi/20230304112452-85-920804/pengamat-pindahkan-rumah-warga-atau-depo-plumpang-sebagai-solusi,https://akcdn.detik.net.id/visual/2023/03/04/dekatnya-tembok-depo-pertamina-plumpang-dengan-pemukiman-warga-1_169.jpeg?w=280&q=90
"VIDEO: Pasca-Kebakaran Plumpang, Rumah hingga Mobil Menjadi Puing",https://www.cnnindonesia.com/nasional/20230220113623-24-915292/video-pasca-kebakaran-plumpang-rumah-hingga-mobil-menjadi-puing,https://akcdn.detik.net.id/visual/2023/03/04/thumbnail-video-5_169.jpeg?w=280&q=90
VIDEO: RS Polri Terima 14 Kantong Jenazah Korban Kebakaran Plumpang,https://www.cnnindonesia.com/tv/20230304102042-407-920791/video-rs-polri-terima-14-kantong-jenazah-korban-kebakaran-plumpang,https://akcdn.detik.net.id/visual/2023/03/04/thumbnail-video-6_169.jpeg?w=280&q=90
VIDEO: Penampakan Permukiman Warga Pasca Kebakaran Depo Pertamina,https://www.cnnindonesia.com/tv/20230304100038-407-920780/video-penampakan-permukiman-warga-pasca-kebakaran-depo-pertamina,https://akcdn.detik.net.id/visual/2023/03/04/thumbnail-video-4_169.jpeg?w=280&q=90
FOTO: Luluh Lantak Rumah Warga Dilanda Kebakaran Depo Pertamina,https://www.cnnindonesia.com/nasional/20230304092718-22-920761/foto-luluh-lantak-rumah-warga-dilanda-kebakaran-depo-pertamina,https://akcdn.detik.net.id/visual/2023/03/04/kondisi-terkini-pasca-kebakaran-depo-pertamina-plumpang_169.jpeg?w=280&q=90
Pertamina Fokus Penanganan Warga dan Jaga Pasokan BBM,https://www.cnnindonesia.com/ekonomi/20230304090949-85-920754/pertamina-fokus-penanganan-warga-dan-jaga-pasokan-bbm,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-2_169.jpeg?w=280&q=90
Kisah Ibu Selamatkan Putri Usia 13 Tahun dari Kebakaran Depo Plumpang,https://www.cnnindonesia.com/nasional/20230304093058-20-920772/kisah-ibu-selamatkan-putri-usia-13-tahun-dari-kebakaran-depo-plumpang,https://akcdn.detik.net.id/visual/2023/03/04/kondisi-terkini-pasca-kebakaran-depo-pertamina-plumpang_169.jpeg?w=280&q=90
Dirut Pertamina Minta Maaf Insiden Kebakaran Depo Plumpang,https://www.cnnindonesia.com/ekonomi/20230304091209-92-920755/dirut-pertamina-minta-maaf-insiden-kebakaran-depo-plumpang,https://akcdn.detik.net.id/visual/2019/12/12/cd8d5633-4b34-4ae4-9883-fab1e85b3241_169.jpeg?w=280&q=90
Depo Pertamina Plumpang Juga Pernah Kebakaran Hebat pada 2009,https://www.cnnindonesia.com/nasional/20230304082037-20-920751/depo-pertamina-plumpang-juga-pernah-kebakaran-hebat-pada-2009,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-jakarta-utara_169.jpeg?w=280&q=90
Pertamina Siap Tanggung Biaya Perawatan Korban Kebakaran Plumpang,https://www.cnnindonesia.com/ekonomi/20230304074829-85-920738/pertamina-siap-tanggung-biaya-perawatan-korban-kebakaran-plumpang,https://akcdn.detik.net.id/visual/2020/03/09/a463bbb4-76fb-46c3-8ed4-a6ff5715369c_169.jpeg?w=280&q=90
"Cerita Pengungsi Kebakaran Plumpang, Berawal dari Bau Menyengat",https://www.cnnindonesia.com/nasional/20230304072047-20-920735/cerita-pengungsi-kebakaran-plumpang-berawal-dari-bau-menyengat,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-15_169.jpeg?w=280&q=90
"Update Korban Kebakaran Depo Pertamina Plumpang: 13 Tewas, 49 Luka",https://www.cnnindonesia.com/nasional/20230304033421-20-920720/update-korban-kebakaran-depo-pertamina-plumpang-13-tewas-49-luka,https://akcdn.detik.net.id/visual/2023/03/04/kebakaran-depo-pertamina-plumpang-8_169.jpeg?w=280&q=90
Seluruh Korban Tewas Kebakaran Depo Pertamina Dibawa di RS Polri,https://www.cnnindonesia.com/nasional/20230304022847-12-920717/seluruh-korban-tewas-kebakaran-depo-pertamina-dibawa-di-rs-polri,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-17_169.jpeg?w=280&q=90
FOTO: Si Jago Merah Lahap Gedung Pencakar Langit di Hong Kong,https://www.cnnindonesia.com/internasional/20230303120347-115-920288/foto-si-jago-merah-lahap-gedung-pencakar-langit-di-hong-kong,https://akcdn.detik.net.id/visual/2023/03/03/si-jago-merah-lahap-gedung-pencakar-langit-di-hong-kong_169.jpeg?w=280&q=90
FOTO: Brimob Barikade Lokasi Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230303233136-22-920684/foto-brimob-barikade-lokasi-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-22_169.jpeg?w=280&q=90
"Kebakaran Depo Pertamina, Titik Api Disebut Masih Menyala di Pemukiman",https://www.cnnindonesia.com/nasional/20230304015655-20-920715/kebakaran-depo-pertamina-titik-api-disebut-masih-menyala-di-pemukiman,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-12_169.jpeg?w=280&q=90
Korban Luka Berat Kebakaran Depo Plumpang Dirujuk ke RS Pertamina,https://www.cnnindonesia.com/nasional/20230304005320-20-920701/korban-luka-berat-kebakaran-depo-plumpang-dirujuk-ke-rs-pertamina,https://akcdn.detik.net.id/visual/2023/03/03/rsud-koja-rawat-korban-kebakaran-depo-pertamina-plumpang-7_169.jpeg?w=280&q=90
Pemprov DKI Buka Posko Korban Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230304003757-20-920700/pemprov-dki-buka-posko-korban-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-12_169.jpeg?w=280&q=90
Erick Thohir: Suplai BBM Disokong 4 Terminal Usai Kebakaran Plumpang,https://www.cnnindonesia.com/ekonomi/20230304000504-85-920699/erick-thohir-suplai-bbm-disokong-4-terminal-usai-kebakaran-plumpang,https://akcdn.detik.net.id/visual/2022/08/26/menteri-bumn-erick-thohir_169.jpeg?w=280&q=90
VIDEO: 17 Tewas Akibat Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230303232329-24-920679/video-17-tewas-akibat-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/thumbnail-video-22_169.jpeg?w=280&q=90
"Api Kebakaran Depo Pertamina Plumpang Padam, Pendinginan Dilakukan",https://www.cnnindonesia.com/nasional/20230303223947-20-920680/api-kebakaran-depo-pertamina-plumpang-padam-pendinginan-dilakukan,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-10_169.jpeg?w=280&q=90
"Update Jumlah Korban Kebakaran Pertamina: 16 Tewas, Termasuk 2 Anak",https://www.cnnindonesia.com/nasional/20230303232613-20-920681/update-jumlah-korban-kebakaran-pertamina-16-tewas-termasuk-2-anak,https://akcdn.detik.net.id/visual/2023/03/03/evakuasi-korban-kebakaran-depo-pertamina-plumpang_169.jpeg?w=280&q=90
FOTO: Warga Jadi Korban Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230303231100-22-920667/foto-warga-jadi-korban-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/evakuasi-korban-kebakaran-depo-pertamina-plumpang_169.jpeg?w=280&q=90
KSAD Dudung & Kapolda Fadil Imran Terjun ke Lokasi Kebakaran Plumpang,https://www.cnnindonesia.com/nasional/20230303230742-20-920676/ksad-dudung-kapolda-fadil-imran-terjun-ke-lokasi-kebakaran-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/cover-fokus-kebakaran-depot-pertamina-plumpang_169.jpeg?w=280&q=90
Puluhan Rumah Warga di Sekitar Depo Pertamina Plumpang Hangus Terbakar,https://www.cnnindonesia.com/nasional/20230303230006-20-920664/puluhan-rumah-warga-di-sekitar-depo-pertamina-plumpang-hangus-terbakar,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-3_169.jpeg?w=280&q=90
14 Tewas Akibat Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230303225608-20-920663/14-tewas-akibat-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/korban-tewas-depo-pertamina-plumpang-1_169.jpeg?w=280&q=90
FOTO: Korban Kebakaran Depo Pertamina Plumpang Berdatangan ke RS Koja,https://www.cnnindonesia.com/nasional/20230303223354-22-920652/foto-korban-kebakaran-depo-pertamina-plumpang-berdatangan-ke-rs-koja,https://akcdn.detik.net.id/visual/2023/03/03/rsud-koja-rawat-korban-kebakaran-depo-pertamina-plumpang-8_169.jpeg?w=280&q=90
Warga Plumpang Panik Tak Bisa Cari Kerabat Usai Area Dibarikade Brimob,https://www.cnnindonesia.com/nasional/20230303223719-20-920661/warga-plumpang-panik-tak-bisa-cari-kerabat-usai-area-dibarikade-brimob,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-jakarta-utara_169.jpeg?w=280&q=90
Kebakaran Depo Pertamina Plumpang Merembet ke Rumah Warga di 2 RW,https://www.cnnindonesia.com/nasional/20230303222403-20-920660/kebakaran-depo-pertamina-plumpang-merembet-ke-rumah-warga-di-2-rw,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-jakarta-utara-2_169.jpeg?w=280&q=90
Pertamina Masih Investigasi Penyebab Kebakaran Depo Plumpang,https://www.cnnindonesia.com/ekonomi/20230303215409-85-920632/pertamina-masih-investigasi-penyebab-kebakaran-depo-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-jakarta-utara-1_169.jpeg?w=280&q=90
Korban Kebakaran Depo Pertamina Plumpang Terus Berdatangan ke RS Koja,https://www.cnnindonesia.com/nasional/20230303222646-20-920651/korban-kebakaran-depo-pertamina-plumpang-terus-berdatangan-ke-rs-koja,https://akcdn.detik.net.id/visual/2023/03/03/rsud-koja-rawat-korban-kebakaran-depo-pertamina-plumpang-1_169.jpeg?w=280&q=90
Kesaksian Warga di Detik-detik Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230303222135-20-920644/kesaksian-warga-di-detik-detik-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-jakarta-utara-1_169.jpeg?w=280&q=90
Update Kebakaran Depo Pertamina Plumpang: Tiga Orang Tewas,https://www.cnnindonesia.com/nasional/20230303222353-20-920645/update-kebakaran-depo-pertamina-plumpang-tiga-orang-tewas,https://akcdn.detik.net.id/visual/2023/03/03/warga-mengungsi-saat-kebakaran-hebat-melanda-depo-pertamina-di-wilayah-plumpang_169.jpeg?w=280&q=90
Warga Batal Gelar Hajat Nikah Usai Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230303221039-20-920639/warga-batal-gelar-hajat-nikah-usai-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-jakarta-utara-2_169.jpeg?w=280&q=90
Anggota Brimob Lockdown Lokasi Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230303220534-20-920638/anggota-brimob-lockdown-lokasi-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-jakarta-utara-2_169.jpeg?w=280&q=90
Warga Cium Bau Gas Menyengat dan Dengar Ledakan Sebelum Kebakaran,https://www.cnnindonesia.com/nasional/20230303220152-20-920635/warga-cium-bau-gas-menyengat-dan-dengar-ledakan-sebelum-kebakaran,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-jakarta-utara-2_169.jpeg?w=280&q=90
PMI: Banyak Anak Terpisah Keluarga Saat Kebakaran Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230303215354-20-920631/pmi-banyak-anak-terpisah-keluarga-saat-kebakaran-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-jakarta-utara_169.jpeg?w=280&q=90
2 Warga Meninggal Dunia Akibat Kebakaran di Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230303215317-20-920633/2-warga-meninggal-dunia-akibat-kebakaran-di-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-jakarta-utara-2_169.jpeg?w=280&q=90
Damkar: Objek Kebakaran Pertamina Plumpang Pipa Bensin,https://www.cnnindonesia.com/nasional/20230303214539-20-920628/damkar-objek-kebakaran-pertamina-plumpang-pipa-bensin,https://akcdn.detik.net.id/visual/2021/07/19/ilustrasi-kebakaran-4_169.jpeg?w=280&q=90
Pertamina Soal Kebakaran Depo Plumpang: Fokus Penanganan dan Evakuasi,https://www.cnnindonesia.com/ekonomi/20230303214337-85-920626/pertamina-soal-kebakaran-depo-plumpang-fokus-penanganan-dan-evakuasi,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-jakarta-utara-1_169.jpeg?w=280&q=90
"Kebakaran Depo Pertamina Plumpang, 100 Warga Mengungsi di PMI Jakut",https://www.cnnindonesia.com/nasional/20230303214044-20-920627/kebakaran-depo-pertamina-plumpang-100-warga-mengungsi-di-pmi-jakut,https://akcdn.detik.net.id/visual/2023/03/03/cover-fokus-kebakaran-depot-pertamina-plumpang_169.jpeg?w=280&q=90
VIDEO: Breaking News! DEPO Pertamina Plumpang Kebakaran Hebat,https://www.cnnindonesia.com/tv/20230303214113-404-920624/video-breaking-news-depo-pertamina-plumpang-kebakaran-hebat,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-1_169.jpeg?w=280&q=90
Warga Cium Bau Bensin Menyengat Sebelum Kebakaran Depo Pertamina Jakut,https://www.cnnindonesia.com/nasional/20230303213941-20-920625/warga-cium-bau-bensin-menyengat-sebelum-kebakaran-depo-pertamina-jakut,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-depo-pertamina-plumpang-jakarta-utara-1_169.jpeg?w=280&q=90
Pertamina Benarkan Pipa Penerimaan BBM di Plumpang Terbakar,https://www.cnnindonesia.com/ekonomi/20230303212213-85-920620/pertamina-benarkan-pipa-penerimaan-bbm-di-plumpang-terbakar,https://akcdn.detik.net.id/visual/2021/03/31/kebakaran-pabrik-plastik-di-surabaya_169.jpeg?w=280&q=90
Korban Kebakaran Depo Pertamina Plumpang Jakut Dilarikan ke RS,https://www.cnnindonesia.com/nasional/20230303212255-20-920621/korban-kebakaran-depo-pertamina-plumpang-jakut-dilarikan-ke-rs,https://akcdn.detik.net.id/visual/2021/07/19/ilustrasi-kebakaran-2_169.jpeg?w=280&q=90
